Learner 1,Learner 2,Learner 3,Learner 4,Learner 5,Learner 6,Learner 7,Learner 8,Learner 9,Learner 10,counter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0003257802094317,8.136249744716828e-05,5.411441870768474e-05,-0.0002155802134878,-0.0001820828756735,0.0,0.0,-0.0001157876257674,-6.8318612989060065e-09,4.256465778924578e-05,8
1.8590348241676045e-05,0.0,-5.861147547676637e-05,0.0,-7.329531447752835e-06,0.0,0.0,0.0,0.0,2.697932472419673e-05,9
6.529335622929012e-06,0.0,6.380260368177293e-05,4.622506627336431e-05,3.8128155667771504e-05,0.0,1.5590099194917605e-05,0.0,-0.0002059617025089,-0.0001695508890478,8
0.000147766935086,0.0,-2.2721896804767107e-05,0.0,-0.0002071035583151,-0.0001718522985722,0.0,9.264042264851556e-05,-0.0003510920074037,1.1609590606709298e-05,9
-7.780535546619838e-06,0.0002150838615631,-0.0005606498372583,0.001229595873877,-0.000589452328584,-7.766673059184104e-05,-0.0003394728520396,-3.547449472529607e-05,6.208943239394138e-06,-0.0003831245630466,9
0.000360828415941,-0.0003156959218485,-0.0002531456831911,-0.0006646077606095,-5.8236764489461024e-05,0.000655410804073,-6.744338063473521e-05,0.0003767836892887,-8.103977445061972e-06,-0.000638066368937,8
-4.960841929420034e-05,6.138683285974444e-05,0.0001061526716436,8.404813552951307e-05,-0.0008003260189547,-0.0002142510375617,0.0001047904974385,-9.88499165464063e-06,-0.0004463287177251,0.0003135348713793,9
0.0003203112221831,3.548550060663569e-05,7.70117586475827e-05,0.0006036869776393,-0.0003472564129934,-0.0006003153515762,-0.0001565173591186,-0.0007628741464631,0.0001696979233263,-0.0002020486545251,8
5.855758909543152e-05,-9.051467835090588e-05,4.269998442345546e-05,-0.0004049465021349,-0.0002412035951177,-0.0001794167648325,0.0,-0.0002304202373125,3.930582719569032e-06,-4.724178854336181e-05,8
-0.0003021666896905,-0.001301895416863,-0.0010229334158672,-8.280964491271802e-05,-0.0015483008992444,0.0018049667736043,-0.0009103079806105,8.867920245876348e-05,0.0013093305434703,0.0004875092116557,9
-0.0001491215738046,0.0001334606809071,0.0004421911076228,-0.001384231991124,-0.0004923057267562,-0.0001939935737187,-0.0004786434219337,0.0009748531946827,8.816720575317571e-05,-0.0011263988960085,9
-0.0015560011566646,-4.776761580560507e-05,-0.0008348624814646,8.622514355212107e-05,-0.0007251467943789,-0.0010314366626767,-0.0005714688997191,-0.0008367529060565,0.0010233900099257,0.0010405131046931,10
